user_id,book_id,rating
38048,60,3
38048,6189,5
38048,7081,5
7409,979,3
8613,119,3
10516,9437,3
1849,9226,3
1849,617,3
1849,167,4
15798,623,4
1319,4026,5
19641,4498,3
40898,678,5
6929,8258,3
2214,235,4
2214,438,5
46803,119,1
14906,1883,5
46803,1001,5
46803,174,2
46803,244,5
46803,1943,4
22862,438,3
16047,695,2
6038,4957,3
26010,235,2
36204,4903,4
40847,4184,3
45672,940,3
17114,356,4
3560,789,5
38867,4948,5
2785,313,4
4757,8409,5
36135,389,5
19632,6309,4
19632,4472,5
17318,320,4
36117,2538,3
46804,1587,2
46804,6907,4
46804,1471,5
35517,423,3
46804,2583,5
46804,623,5
46804,235,4
36014,262,5
39662,9410,5
46804,438,4
46804,244,4
46804,7403,4
33856,2268,2
46804,147,5
42872,581,4
31035,8778,4
3344,4950,4
26717,974,5
41721,320,4
39254,3478,4
39254,3768,4
39254,4651,4
39254,5837,4
39254,2460,4
17864,2501,4
17864,678,2
17864,884,3
17864,7256,5
10411,5011,3
17864,5186,4
39254,2313,5
17864,9643,5
1959,7141,2
17864,2412,2
19533,7892,5
30227,2246,4
25023,3005,3
46433,4786,3
46433,6419,5
46557,119,5
33597,1834,4
33597,285,4
25695,235,3
46806,617,5
44927,581,4
46569,423,3
46806,316,5
46806,217,4
46807,581,4
46807,752,5
10803,678,4
46807,393,5
46557,5376,5
43632,752,5
46807,423,5
46236,6921,4
1005,458,5
14299,610,4
46807,3444,4
32505,695,4
40337,285,5
40337,1442,5
40337,1798,5
46807,4500,4
8337,695,4
9874,4837,4
33810,695,2
46806,8902,3
40217,4957,4
40217,285,1
39053,8649,5
13880,217,3
10648,862,5
17459,4168,4
46806,119,5
46806,198,5
17272,940,4
1245,862,5
29062,1883,4
34424,324,5
27685,438,3
4522,5969,4
45004,1190,4
40614,1022,5
36087,3219,3
40614,60,5
42982,2941,5
45724,1418,3
45724,1931,3
45724,1693,3
39958,603,4
3230,438,4
3230,235,4
29444,285,4
3230,112,4
29444,5956,4
29444,4922,4
29444,4903,3
29444,2509,4
29444,807,5
46809,8009,4
46809,3003,5
46809,5573,3
37981,1325,5
46809,119,4
18916,324,4
45223,316,4
14297,2587,4
42850,4505,5
13989,119,4
42850,5736,4
7884,623,3
6793,610,5
15440,8215,4
21492,695,5
42892,5741,5
42045,469,5
46020,886,4
13259,5837,4
40862,4143,5
41609,671,5
4462,3343,5
8993,1909,3
40796,695,4
46347,6117,5
20971,2829,5
25291,9167,4
37649,827,5
46347,986,5
29789,4363,4
44366,4552,5
46810,446,4
46810,1240,4
46810,1461,4
46810,1631,4
45743,581,4
45743,774,4
26678,235,5
26678,3525,4
45743,324,5
23549,320,3
26678,874,4
26678,3747,5
16231,313,2
43862,6300,4
43862,884,5
16742,2583,2
8338,1837,5
16022,119,4
8338,1982,5
8338,4790,5
41888,3444,5
41888,789,4
35728,285,4
46813,3343,3
12926,235,4
38631,678,4
1272,827,3
21238,623,3
46813,2383,5
46814,119,5
46813,1831,5
46813,2791,5
46813,3005,5
46813,5941,5
46813,3300,4
46813,1838,5
46813,3144,5
46813,2641,5
46099,695,4
46684,356,3
46814,1471,4
46814,7403,3
2249,678,4
7588,1943,4
12734,8227,4
37346,858,2
9676,2895,3
8842,4718,5
46816,147,2
46816,60,3
36971,1203,4
11451,324,4
4406,886,4
4406,2299,3
4406,2382,3
4406,1964,3
4406,1018,3
21433,324,3
17819,940,4
11400,313,3
27861,3371,5
41340,1190,5
14490,112,5
17348,4595,4
17348,4552,5
17348,4589,4
17348,4928,4
42208,1017,4
38108,235,4
46404,623,5
30823,3291,4
24606,167,4
46404,5399,5
2358,5043,4
39513,7286,2
46818,147,4
22025,423,3
2264,6095,3
46818,469,5
39807,3607,4
11731,235,4
46819,60,4
13665,167,3
39807,99,5
23772,5557,5
4949,668,3
13665,617,2
13665,4163,5
8030,3747,3
34585,60,3
20181,2246,3
20181,1837,3
34585,1693,5
34585,7486,3
34585,119,3
44889,2246,3
46052,581,4
46052,774,5
2861,7640,4
46820,167,5
46820,9581,5
46820,4718,5
46820,6596,5
46822,537,2
20617,9463,4
35432,6676,4
38550,1935,4
46822,2036,1
17676,884,3
36118,940,5
46821,3655,5
22671,285,4
26839,1964,3
32454,1203,4
46821,435,4
45921,313,3
38776,695,5
38776,623,5
37948,324,4
37948,1203,3
41760,2629,4
36427,2061,2
46824,147,4
30409,5043,4
46825,176,4
46825,232,5
13542,991,5
3205,7193,4
3205,623,5
13542,324,4
3789,217,4
23748,3955,4
32361,2268,4
32361,9585,4
37890,1263,3
4667,313,4
3863,5276,3
39482,6068,3
24938,6413,2
19614,678,3
37815,617,4
10798,2895,3
10798,2246,4
26830,695,4
18738,1471,4
10798,3219,3
10327,2538,5
40935,167,5
46826,8187,5
17388,9700,2
46826,2258,5
46826,4486,5
46826,6058,4
46826,5249,5
46826,7069,4
46826,8376,5
1855,940,4
28165,7219,3
28291,1001,3
11996,695,4
44628,617,4
11556,4674,4
40862,2726,5
43889,438,4
32145,695,4
46639,886,5
43050,6130,5
46827,6921,3
46827,1001,4
46639,1838,4
36398,5217,5
46825,7438,4
43889,320,3
46825,612,4
46825,725,4
46825,986,4
41297,147,3
41342,389,5
26206,617,5
26603,2390,4
31537,5987,5
31537,6907,4
31537,320,4
31537,112,5
31537,285,5
31537,235,5
31537,617,4
31537,244,5
31537,313,4
31537,99,3
37851,940,5
46830,2895,3
37649,2112,5
8170,4763,2
727,1982,3
17096,858,5
46830,5531,3
29594,8304,2
33105,2218,1
46830,4465,3
18889,389,5
46831,324,3
46830,7593,5
25073,9799,3
34298,695,4
29818,603,5
3760,1837,5
23852,5453,5
40205,3371,4
41007,928,5
42704,623,5
20489,6767,5
42704,5790,5
42704,6360,5
42704,8765,5
21325,5240,4
20489,1712,4
20489,3621,5
20489,4595,5
20489,4589,5
20489,4928,5
20489,4295,5
20489,4552,5
20489,4150,5
20489,4401,4
12192,623,5
38873,678,5
23431,8304,4
15972,1982,2
46394,673,4
23431,3587,4
36683,9430,3
6936,6814,3
36683,3375,3
43970,1693,4
20778,940,4
20778,1017,4
34170,235,4
36778,5837,3
2576,313,3
46833,2160,4
46833,3534,4
46833,603,5
46833,565,4
46833,1200,4
46833,2383,4
46833,1831,5
46833,3167,3
46833,3214,3
44603,446,4
28497,8258,5
13716,2587,5
34793,389,4
39766,7699,4
29612,940,3
33353,167,5
37970,2941,5
37970,5793,4
43564,774,5
14782,2915,2
43564,581,5
43564,6537,3
27505,3135,4
37970,3704,4
45793,1017,4
45793,285,4
7112,423,4
7112,147,3
46836,1000,4
46836,752,5
46836,147,4
7095,6041,5
28677,1743,5
28677,2587,5
7095,1001,5
7095,262,5
7095,313,3
5643,324,4
892,886,5
37780,1017,5
32111,4363,3
19356,9093,4
46838,174,5
12077,886,5
46838,7654,2
19356,9799,4
41578,3073,5
26044,5987,4
26044,438,4
8430,2767,4
26044,235,5
40313,752,5
46838,235,3
46838,285,4
20232,695,5
30130,623,3
30130,807,3
3899,695,5
46842,167,3
46842,316,4
10356,60,3
46842,232,3
43852,235,1
46842,1461,4
46844,462,2
46844,987,3
46844,1141,2
46844,1017,2
24536,7771,5
46844,2586,1
46844,4292,3
46844,4097,2
46842,1555,3
43869,5799,4
17308,235,4
46839,403,3
46843,60,3
29177,8195,4
46843,356,4
43058,9430,3
24536,2869,5
24536,668,3
42975,6251,4
34154,7782,5
46845,1682,5
26552,4491,5
46845,389,5
46845,603,5
46845,565,5
46845,1200,5
46845,1665,5
46845,862,5
46845,4378,5
46810,9796,4
46845,2160,5
18164,1990,4
9343,991,4
18164,7141,3
45427,1982,3
15811,1982,5
15811,4790,4
15811,695,5
5774,112,4
5998,470,3
43632,5442,5
43632,167,5
11497,991,5
29632,7782,5
46846,99,5
46846,2855,5
46848,3202,4
46848,2098,4
18060,1200,3
43493,1964,5
46848,1476,5
41951,623,3
24478,774,5
41951,446,4
46848,1486,4
24893,862,5
24893,235,3
24893,112,5
24893,665,4
24893,285,5
46847,7589,5
43932,99,5
32154,8919,2
18565,5328,3
46846,4818,5
24987,5043,4
30884,356,2
43354,285,5
45908,1587,5
16758,8393,5
35825,623,3
46754,176,5
18466,4184,4
31630,235,2
28560,2833,4
46811,174,4
46754,5668,5
46754,5934,5
46754,6153,5
46811,60,5
46811,446,4
19774,2538,5
46420,5594,4
15966,4491,5
40455,446,5
36505,423,3
46849,668,3
46849,313,3
3058,316,3
42067,7782,5
28482,4505,5
4957,262,5
24075,235,4
40170,324,4
1947,623,4
39403,389,5
39403,603,5
39403,565,5
39403,1200,5
29124,7933,4
41047,4500,4
43965,617,2
40447,285,3
43965,112,5
43965,60,3
43965,217,2
43965,244,4
43965,5801,4
43965,8829,4
46754,5289,3
14561,3429,4
12072,695,3
43965,235,4
43965,6293,3
46349,235,3
15901,678,4
46349,313,4
15901,112,5
46850,7654,4
46850,8513,5
46850,4287,4
46850,7165,4
875,112,4
3911,235,3
46850,356,5
41948,217,4
43365,99,5
41271,2390,3
46850,99,5
37522,356,4
12589,6830,5
12589,7244,5
26779,4824,5
8066,695,4
39978,1712,4
39978,4589,4
39978,4928,4
39978,4150,4
39978,4552,4
13820,9410,4
23989,324,4
12355,7825,4
46418,807,4
43332,1001,3
12857,2246,4
12355,7286,4
3577,623,4
40655,446,4
19117,623,3
23365,8709,5
2115,4115,4
17722,9718,5
46744,112,2
12901,1774,3
3497,695,5
31239,389,4
13059,235,5
46851,167,4
8627,6852,5
46851,389,4
46851,565,3
46851,603,3
46851,1816,4
46851,8970,3
46851,5376,4
10420,928,4
31566,5987,4
46852,7782,5
34164,2941,5
46851,1682,4
46851,2313,4
39570,5594,5
41631,672,4
41631,3229,3
2939,610,5
46854,695,3
46854,5956,3
46854,2609,3
46854,4790,4
41631,60,3
46854,1982,4
46854,914,4
9453,673,4
37890,2140,4
28712,1033,3
22798,678,3
22054,1883,5
8353,8505,3
46854,7707,3
14133,423,3
46855,174,5
24577,4143,4
46855,1277,4
46855,5727,4
29096,215,5
46855,1001,2
29096,789,5
46855,320,5
46855,215,5
46855,285,5
29096,4205,5
46857,2520,4
46855,4327,5
46855,6945,4
39958,1200,5
46856,60,3
46856,119,3
46823,3343,3
46823,60,3
46823,1471,5
29220,112,5
46823,119,3
46823,112,5
46823,285,3
46823,678,3
29220,3607,3
19838,1395,4
19838,807,4
19838,2061,3
40519,4957,3
46802,928,4
18772,940,4
35143,3324,5
37658,1563,4
36213,6240,4
13965,1225,3
11276,789,4
43021,262,3
34516,147,4
34516,174,2
34516,232,5
20809,7237,4
17600,4625,3
34516,2089,5
2206,8346,3
46268,6278,3
41999,4786,3
46859,232,3
14281,914,5
38583,862,4
28653,7193,4
8472,2390,4
46534,112,5
32051,1909,4
45644,423,3
28839,858,5
28839,1341,4
46861,3699,5
3776,2218,3
3776,827,2
36683,174,5
6058,470,4
44588,403,1
33388,1693,3
46862,60,4
20286,313,4
34654,244,3
20888,167,2
35361,3135,3
46838,438,5
46838,1834,4
32534,950,4
19964,8662,4
21540,9735,5
5294,8304,3
33379,285,4
26839,5960,5
26839,8142,3
32780,1203,4
46561,3534,5
46561,2792,5
46561,2118,5
36996,4498,4
41981,5583,3
8326,1883,3
24987,2431,4
36505,393,5
46423,99,5
10634,3670,4
27024,7438,4
11987,4547,3
33147,623,4
3487,940,4
14534,6041,2
14534,4254,3
30795,393,4
30271,2313,3
18338,3621,4
18338,4401,4
18338,4595,4
18338,4589,4
18338,4552,5
18338,174,4
40455,1461,3
40455,1631,5
5607,2592,3
37994,320,4
39146,2583,5
39146,4547,4
39146,438,4
18565,8587,3
18338,217,4
18338,874,5
18338,3456,1
351,285,4
42321,3229,4
252,695,4
2867,285,4
27150,60,4
1833,695,4
32131,874,5
46688,7141,3
35575,4547,3
17172,1018,3
40998,2533,4
43836,2118,5
43836,5837,4
1920,940,3
46865,176,5
40998,6189,3
5830,9028,4
13708,1263,4
41562,423,5
18738,285,4
46866,8587,5
46866,469,5
45709,112,5
23248,9787,4
46866,5328,5
41502,147,5
1925,610,3
28893,244,2
11984,5819,1
19773,9410,4
15655,617,4
46609,2895,4
46869,1476,5
29199,112,4
42555,910,3
46869,6455,5
46627,7610,4
17120,695,4
37177,1029,5
46869,356,5
37177,9037,5
46744,324,4
22106,262,4
40847,8383,3
40754,9964,4
18185,423,3
45342,176,3
3239,695,5
31100,1587,2
46871,1476,5
46871,671,4
46871,446,5
46871,1486,5
46871,7081,4
46744,2061,4
44100,581,5
41116,940,5
46871,60,4
41116,262,4
12389,1728,5
46871,5416,5
13542,827,3
46687,9410,3
20502,695,4
1338,112,5
31951,672,5
46872,1931,3
46872,469,4
46872,176,5
46872,232,4
46872,446,4
46872,3752,3
46862,313,5
46862,320,3
4746,5125,5
46872,986,4
729,112,4
46862,285,4
46862,235,3
46862,112,5
28951,112,4
46862,438,3
21693,1563,5
15817,5817,4
33389,5690,5
28678,262,4
46875,60,4
46875,147,5
46875,581,5
46875,774,5
46875,393,5
46875,752,5
46875,1022,5
46873,1612,5
46873,2882,5
1732,244,4
3998,1883,5
46035,8554,4
15147,99,2
46825,672,3
46825,671,5
46153,4165,5
46825,3229,4
42738,752,5
46035,147,5
46179,174,2
46865,99,3
24004,6041,4
46865,1325,4
46865,473,3
29793,5960,5
11218,285,5
31292,320,5
24988,112,4
45640,244,4
45640,6907,4
9370,5557,4
46020,2829,4
46020,2904,3
4668,940,5
46020,2915,3
39755,617,5
46877,1725,4
25035,623,4
25035,6698,4
46877,198,5
46825,6512,3
46825,5505,4
46825,6314,4
46825,7006,2
46825,6211,3
46825,7619,2
46825,6212,3
27035,3458,4
46877,986,3
40869,1563,4
5558,5080,4
46877,232,5
10813,1347,3
362,807,3
46877,446,5
14713,874,5
36003,324,5
12405,235,4
46880,1555,5
46880,1240,5
46880,446,5
32104,112,3
40484,2587,5
2983,862,5
20489,9643,4
45071,389,4
35232,1241,4
26392,2244,4
45071,565,4
45071,603,4
8455,5340,5
45071,2109,4
45071,2501,4
45071,2470,5
45071,2718,4
44528,119,4
20377,4472,3
20377,858,5
46656,1141,4
46656,167,2
45071,3632,4
45071,119,3
3155,1712,4
46656,446,4
46656,1461,5
41498,4017,5
41498,4310,5
46882,1000,4
41498,5093,5
46882,176,4
41498,5433,4
41498,7627,5
38550,1203,5
27110,807,4
27110,1442,4
27110,9719,3
17725,807,2
18764,5987,4
24075,1804,4
37322,4097,4
46384,1982,3
46885,2460,3
45204,4674,4
46885,5074,2
46885,4930,1
46885,7076,1
46885,9983,1
794,1017,4
37661,1000,5
37661,1743,5
37661,2587,5
39845,3525,3
46403,2768,4
18135,5185,4
13976,2583,4
13976,4547,5
46525,112,4
13976,174,4
35021,617,5
44383,8930,5
5948,1587,4
16614,3368,5
31480,2583,3
2601,2895,4
21423,9274,4
21423,2412,2
21423,1200,4
46886,1555,3
27280,695,4
46886,858,5
1631,232,4
46886,1486,4
46887,6153,3
17324,695,2
11333,695,4
46888,3639,5
46889,4949,5
44157,232,5
35280,7459,3
46889,6748,5
46889,198,5
46890,174,3
46890,316,4
41646,5080,5
41646,4420,5
34796,3587,3
15089,285,4
46737,403,4
11804,99,3
14433,2869,5
24557,1804,4
24557,262,4
33098,5911,4
12849,316,4
45113,6153,4
17928,695,5
17928,940,4
31011,2941,2
15753,5838,3
5523,5416,5
42512,884,4
6146,1017,4
6146,235,3
32842,4205,5
46893,435,3
17873,285,3
18197,1804,4
35726,470,5
17873,112,4
35726,3268,5
6403,1017,4
25951,807,3
25951,695,4
6573,285,5
39837,2137,4
44927,774,4
29505,235,4
10420,1782,4
46894,1831,4
19343,673,5
46894,2683,5
46894,3914,4
46894,3005,4
46894,5222,4
46894,7237,3
41575,356,5
27127,4378,5
27127,6309,5
18907,886,5
46894,3458,5
46894,2791,4
45065,356,3
31754,940,3
18907,7286,2
5857,695,2
46753,8095,1
27127,3483,5
20361,2587,4
11253,1190,4
46886,665,2
3458,5276,3
20361,6805,2
46895,112,3
46798,99,2
27945,3870,3
34944,3559,4
26366,60,2
46896,389,4
46896,1931,5
46896,5554,1
4684,3208,4
46896,1461,4
179,320,4
4684,316,5
4684,3893,5
28291,6041,5
107,623,3
46896,1418,5
46896,1693,4
390,3870,4
42872,774,4
42872,2254,4
42872,1353,4
38537,389,5
38537,565,5
38537,603,5
28462,3043,4
38167,2583,3
46897,9212,4
46687,9029,4
13770,4818,5
12659,2327,3
46534,5987,3
46261,5817,3
647,112,5
25429,167,5
32672,3324,3
40313,7621,5
40445,695,4
20759,2829,3
28023,3268,3
14820,6557,5
46883,671,4
46883,446,5
46883,3752,4
35040,9508,2
43033,940,3
23454,1263,5
23454,167,5
23454,3483,4
23454,4378,5
23454,6309,5
23454,862,5
28193,2637,4
17628,232,3
36215,9418,4
40886,874,4
39104,285,4
40172,695,4
38250,5969,4
19843,807,3
45028,167,3
11794,862,5
11794,5217,4
46898,2728,4
46898,2140,4
46898,5837,5
46898,1263,4
46898,4651,5
46898,1837,4
46898,3768,5
46898,215,5
46898,3478,5
46898,6386,4
46898,9074,3
46898,9434,3
2549,695,4
46898,2470,3
46898,4026,5
46898,167,3
37881,2629,4
46898,3670,4
6373,3173,5
45703,678,4
42213,9638,5
33409,119,4
46898,6709,4
33120,4150,5
18424,1819,3
30080,112,3
18424,1834,3
18424,438,4
18424,3429,3
18424,285,4
18424,320,4
18424,6232,3
33531,940,4
4116,3670,4
15049,285,3
25503,4184,4
6028,695,5
11366,4547,4
19271,2246,4
8982,3343,4
13975,678,5
8105,112,4
6397,1017,4
46808,215,3
20846,610,5
3551,4903,4
3551,6015,3
3551,2509,4
15309,2583,3
16748,1325,4
16748,9187,5
44891,8227,4
6795,6041,3
46849,2061,5
46899,112,5
21695,112,4
6120,4420,4
36863,6267,4
41367,884,5
20377,215,4
13860,1612,3
42994,4300,3
37775,1990,3
19082,235,3
14261,3371,5
19082,313,5
19082,2207,5
19082,473,5
19082,1325,4
19082,1911,5
46844,9879,2
19082,119,4
19573,235,3
31473,320,5
19082,5461,3
29200,2061,4
46773,215,4
27280,6189,3
45071,2944,5
25328,695,5
38873,2922,5
29942,725,5
46903,862,4
46903,1816,1
46903,1263,3
25864,991,4
46904,174,5
46904,7654,4
46902,176,5
46904,6613,5
46904,1929,5
23650,2390,5
14906,198,4
46904,4327,4
15832,1001,3
15832,235,3
46904,4163,5
15832,320,4
15832,9519,5
38626,7141,3
19082,695,3
36930,3324,2
36930,435,4
34940,6444,4
38057,1816,4
38057,8187,5
38057,1263,3
38057,215,5
23801,2558,5
36231,5011,2
32718,9397,2
34859,3961,5
34859,807,2
46905,1990,4
34859,2641,3
34859,4150,3
34859,7944,4
41405,987,1
46905,60,5
46905,2520,2
46902,174,4
7555,2538,4
12755,9082,3
12755,7932,4
12755,1931,4
12755,1418,4
12755,1693,4
12755,2470,5
12755,2944,4
12755,1018,5
12755,8415,5
39662,3534,5
2541,1883,5
25149,99,3
30365,668,5
44394,112,4
44394,1017,5
9492,5453,4
943,6041,3
31639,324,5
16490,2207,3
9281,6041,4
672,1798,5
35652,112,5
46906,119,5
30520,921,4
14161,2829,2
46906,8873,4
46906,3219,5
34072,8258,3
1925,285,4
12366,3615,3
45244,4300,4
19775,3483,5
19775,9609,4
46906,2089,4
34758,8778,2
4042,695,4
46758,6047,3
25072,4254,4
25072,3747,4
30577,678,4
2358,623,3
36046,285,2
30577,3429,3
36173,3005,3
34681,2609,2
12754,1563,3
10240,695,3
25477,2609,3
40227,4254,4
22172,695,3
44644,6068,3
44644,8227,1
44644,2583,5
44644,1001,3
44644,4122,4
17639,4299,5
28456,232,5
18771,610,5
28456,612,5
28456,725,5
28456,986,4
847,2583,4
36131,167,5
28456,4642,5
46357,2160,4
46357,3534,4
28456,6323,4
13237,884,3
39369,2218,2
46314,99,1
269,8193,3
34253,858,5
16610,244,3
16610,695,5
37805,9145,4
37805,617,5
13414,1712,5
35323,5276,4
42877,991,2
32615,2583,4
39859,324,5
46907,112,5
39859,950,3
40756,112,5
46907,2036,5
46908,147,3
27947,262,5
46908,324,5
46908,423,4
24691,244,3
2813,2726,3
46908,827,4
2266,313,4
46908,1965,4
2266,235,4
32265,2583,2
21928,5442,5
28887,147,4
28887,423,5
27760,7994,3
45737,167,4
28887,4950,5
28887,324,4
1511,147,3
41492,167,2
41492,473,3
40922,60,3
40313,8668,5
5201,320,4
25129,8056,5
40313,8363,5
24004,7193,4
18338,4327,5
46910,2175,5
46910,5941,5
46910,3214,2
46910,5557,1
20041,6041,5
11044,1347,4
17322,678,4
29059,5520,5
46898,7394,5
46910,446,5
18338,3823,3
17166,3747,5
46186,1353,5
29245,673,5
26808,1883,4
11568,6805,5
24739,5819,4
44985,1912,4
46907,119,1
10445,1240,3
46891,5447,3
46891,4786,5
46891,7933,5
46907,1017,1
40484,1395,3
13978,3106,4
5559,1909,4
42928,1000,5
11353,1563,4
11353,3043,3
11353,3371,4
13982,4184,3
681,673,4
12086,668,4
6801,886,4
7704,459,5
12406,6892,5
4972,678,4
12406,6340,4
12406,7113,4
42778,147,4
33531,5987,3
28376,3786,4
18237,8187,5
18237,119,4
44815,8106,5
45151,7621,5
45976,3802,4
45976,112,3
45976,285,3
45976,3747,3
45976,4254,2
10090,617,5
45976,8873,4
46874,1935,5
45976,678,4
11359,235,5
45976,198,3
11359,1190,4
5783,6945,4
11359,356,3
39611,2334,4
17472,807,4
25939,112,5
36204,6015,4
7673,2140,4
3317,695,4
1842,2587,3
7673,1982,2
12248,235,2
33110,3005,5
33200,112,5
42915,5960,5
41431,393,5
41766,9281,3
6208,2390,4
25138,8346,5
3559,6767,4
2556,1203,5
24679,119,5
24679,232,3
46911,4083,5
21549,565,5
910,695,4
13430,1017,4
43141,5802,5
46823,1017,4
46823,423,4
46823,198,5
46911,1612,4
46823,320,3
46823,174,3
46911,3559,4
19082,5969,4
35419,789,3
22593,6031,5
46911,678,3
36469,3202,4
38562,324,4
41781,4491,5
28462,3371,4
10356,3300,5
46913,324,5
32914,2637,4
8984,1943,3
33314,112,5
7869,2268,5
7869,6627,5
7869,6569,5
7869,9421,5
7869,9585,5
7869,9510,5
41016,991,4
28820,2383,4
42525,2140,5
46725,60,1
43863,1725,5
23701,3366,4
23701,3870,4
1186,1804,4
13975,9020,4
41097,176,4
35557,623,3
16616,695,4
19163,1563,3
43797,4745,3
29675,235,4
46501,884,4
3244,987,5
16149,4786,3
16149,1834,3
16149,7044,3
41588,112,3
19051,910,4
46914,174,5
41217,610,2
44511,7821,4
43892,5930,5
29818,565,5
29818,1200,5
29818,2792,5
8889,2246,4
40596,5186,4
40596,9029,4
25673,4951,4
18617,695,4
7288,5557,4
31287,320,3
4746,1263,4
16122,313,5
22504,884,4
18466,3545,4
41271,7939,3
20645,678,2
40499,112,5
21049,9951,3
39111,7593,5
6932,3013,5
6932,910,5
6932,2189,4
16455,874,4
40744,313,3
37815,244,3
5948,4547,4
14140,3587,4
46255,320,4
20554,623,3
10114,5869,3
20554,8258,4
18700,862,5
32479,4472,4
46916,60,5
46916,112,3
13005,446,5
13005,1631,5
16319,7654,4
34470,147,5
16319,8552,4
33795,3483,5
37963,2583,4
42975,4074,3
42975,2592,4
42975,5125,5
42975,7244,3
42975,6830,3
28063,4072,4
19362,581,4
19362,774,4
5250,617,3
28063,112,4
28063,1017,4
28063,7044,4
28063,9719,4
18259,986,5
21078,423,4
34528,9118,5
42883,581,3
37468,695,4
37803,469,5
29398,4505,4
9918,6406,4
22376,99,3
9918,60,4
9918,167,4
46823,176,5
9918,320,5
46823,986,4
46823,5949,5
9918,1819,4
9918,1834,4
9918,235,4
9918,438,5
9918,1001,4
9918,244,4
9918,7211,4
9918,3366,4
9918,2327,5
19878,874,4
233,320,4
1656,4547,3
46917,603,5
46917,167,4
46917,1665,5
46917,2944,5
46917,565,5
46917,389,5
46917,176,4
46917,789,4
46917,215,4
46917,910,4
46917,914,5
2421,235,4
45633,6767,4
25642,438,5
25642,99,3
46031,244,4
25642,3450,5
21391,3483,1
6204,1001,3
34035,2470,3
25457,313,3
46900,3704,5
4195,313,3
22594,4319,4
22594,2218,4
22594,914,4
12343,423,2
37507,3043,5
46920,235,3
655,403,1
46920,320,4
46920,2592,3
22594,3632,5
22594,6709,4
46920,244,4
11576,940,3
46920,1190,5
46920,4168,4
46921,389,5
22594,910,4
11584,119,3
22594,2189,4
22594,3013,3
22594,5838,3
1084,215,5
46921,1000,4
46783,928,5
46783,1743,5
46322,112,3
22594,974,4
9717,623,4
22594,2609,1
16742,8227,1
22594,215,2
12218,8653,3
7902,1000,4
22594,60,3
46922,3905,3
46923,167,5
12366,668,3
46923,2470,4
46923,2501,5
46923,3545,5
46923,316,5
46923,4079,5
46923,356,4
41061,1000,5
41061,581,5
41061,1743,5
17025,3677,5
10850,438,4
23908,2768,4
41061,1555,4
1017,112,4
9791,4420,2
37397,2098,5
42051,119,5
34171,285,4
37397,167,5
37397,2944,5
37397,2109,5
37397,2470,5
37397,2501,5
37397,2718,5
8974,112,5
37397,3202,5
37397,3133,5
37397,5330,5
24509,112,5
33053,623,5
46924,1029,5
46924,2244,5
46924,2767,5
46927,1964,2
46927,389,5
46927,862,5
46927,215,5
46925,60,5
46925,198,5
46926,446,3
46926,217,3
46924,446,3
5641,4770,3
46924,672,2
23412,5741,5
9634,2915,4
4946,2915,4
44177,4500,5
32549,884,4
7570,2922,3
46926,3844,4
46927,603,5
46927,565,5
46927,1665,4
46926,4026,5
40499,3704,5
33776,2373,3
46926,6650,2
46928,617,4
40504,2941,4
32273,884,3
45657,1200,5
36588,6767,4
27947,940,5
14430,6784,5
24080,8299,4
24080,7219,4
24080,2768,2
46929,174,4
46929,1929,4
46929,60,5
46930,3747,5
46930,4097,5
46930,393,4
13162,3587,4
46929,4327,2
15310,313,4
44177,2533,4
10725,3563,5
21056,7141,3
21056,8342,4
42874,725,4
8331,2922,3
8331,6890,3
32757,4674,4
14915,678,4
8067,678,4
6137,389,5
10384,6068,3
6137,215,5
28695,695,4
38828,1555,5
3497,285,4
41760,4143,4
23650,536,5
38690,1982,4
38690,4790,4
38690,2767,5
31891,617,5
38690,884,4
38690,4184,4
37468,438,5
38690,6419,4
30908,4299,5
30908,6423,5
38690,1837,4
39709,393,5
39709,752,5
19252,313,4
30908,950,5
10671,3429,4
24698,1834,4
24698,2583,2
24698,940,3
46777,2089,3
31804,438,5
41054,7791,4
46879,147,5
41054,8342,4
25344,8318,3
46879,435,5
37198,5376,5
45696,99,5
30622,4922,3
30622,5956,3
37198,8669,5
28141,4625,4
44748,2895,4
44748,2752,4
23520,2244,5
17149,581,5
17149,774,4
39645,285,3
36505,752,5
35026,8925,3
13443,668,4
13443,3324,5
45580,4300,4
21814,4300,2
40694,4957,4
23768,914,4
7531,610,4
43627,695,4
22731,7108,5
10926,60,4
23010,6921,4
22731,1990,4
46932,581,5
13270,320,4
27613,1029,5
27613,2244,5
27613,2767,5
12931,2061,3
46932,928,5
18558,2555,4
46932,1782,5
18558,3505,3
18558,198,5
9910,262,5
46859,3122,4
41367,774,5
46859,198,4
46933,4106,5
5958,678,3
45164,6533,5
45164,2683,4
46933,5531,4
45164,1461,4
9342,285,5
9342,1442,4
31298,235,3
33626,862,4
46933,9995,3
41163,4903,4
38031,862,5
39551,4150,4
32306,99,1
44887,610,3
23769,235,5
30830,1017,4
39258,6118,5
38746,6698,5
14520,6120,3
46935,5802,3
46935,198,2
46935,4050,3
46935,7055,3
46935,671,3
46935,60,3
42547,3219,4
42547,3802,4
46935,4949,3
46935,119,4
46935,8009,3
9942,285,4
46936,752,5
46936,1000,4
39537,1911,5
43314,940,4
28886,695,4
36080,285,5
3262,320,4
3728,9519,4
16284,886,5
44306,8501,4
44306,119,4
44306,285,4
39498,2373,5
39498,4546,5
